Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
25-09-2018,2260.8,2235,2330.35,2180.6,2297.75,2299.2,2269.68,5537396
26-09-2018,2299.2,2329,2353.95,2295.1,2299.05,2315.55,2329.47,2728756
27-09-2018,2315.55,2323.4,2323.4,2192.15,2209.35,2204.2,2246.48,2796294
28-09-2018,2204.2,2232,2248,2117,2178.55,2168,2188.27,3831096
01-10-2018,2168,2168,2233.35,2052.2,2218,2208.5,2130.49,4821772
03-10-2018,2208.5,2200,2329.95,2166.05,2222.05,2232.2,2257.64,5567701
04-10-2018,2232.2,2169,2212,2118.55,2167.1,2179.15,2164.77,4002718
05-10-2018,2179.15,2160,2214.6,1963.25,1965,2023.3,2112.81,3470441
08-10-2018,2023.3,1992,2090,1912.2,1962,1974.85,2005.81,5966669
09-10-2018,1974.85,1975,2115.85,1947.65,2061,2060.85,2031.07,4859016
10-10-2018,2060.85,2100,2305.7,2100,2256.95,2270.95,2241.29,7235957
11-10-2018,2270.95,2100,2230,2060,2173,2162.1,2167.12,5467086
12-10-2018,2162.1,2227.25,2320,2227.25,2286,2287.35,2285.25,3665577
15-10-2018,2287.35,2319.75,2319.75,2261.1,2314.25,2306.2,2295.61,2435413
16-10-2018,2306.2,2325,2362,2285.25,2307.6,2308.85,2323.66,2528484
17-10-2018,2308.85,2340,2369.25,2132.85,2148,2150.5,2230.83,3811985
19-10-2018,2150.5,2150,2198,2053.95,2173.9,2140.5,2119.86,4286790
22-10-2018,2140.5,2188,2218.95,2091,2120,2115.35,2158.04,3681946
23-10-2018,2115.35,2095,2155.35,1997.55,2135,2083.35,2085.21,9064775
24-10-2018,2083.35,2175,2339,2160,2332.7,2311.8,2230.71,10357295
25-10-2018,2311.8,2285,2348,2256.8,2334.3,2335,2304.82,5201159
26-10-2018,2335,2329.95,2376.8,2278.5,2323,2338.9,2335.67,3795831
29-10-2018,2338.9,2338.9,2392,2315,2382.05,2380.45,2357.75,2201145
30-10-2018,2380.45,2395,2423.9,2350.35,2356.35,2356.35,2387.54,2202230
31-10-2018,2356.35,2367.8,2392,2306.9,2368.1,2382.55,2356.22,2808812
01-11-2018,2382.55,2391.45,2435,2372.45,2419.7,2418.1,2416.75,2552134
02-11-2018,2418.1,2443,2474.9,2365,2390,2383.3,2427.39,2367117
05-11-2018,2383.3,2390,2409,2332.7,2360,2359.4,2362.96,1625999
06-11-2018,2359.4,2370,2389.9,2332.35,2335,2339.75,2356.84,1368682
07-11-2018,2339.75,2360,2364.5,2343.7,2349.65,2348.4,2350.06,171467
09-11-2018,2348.4,2349.65,2383.85,2338.25,2375.35,2375.35,2365.32,1327846
12-11-2018,2375.35,2375.35,2385,2270,2280,2277.6,2329.21,1479678
13-11-2018,2277.6,2270,2308.35,2233.1,2285,2285,2267.37,2297710
14-11-2018,2285,2299,2315,2265,2287,2293.95,2294.18,1456146
15-11-2018,2293.95,2287,2348,2285.1,2339,2341.3,2321.21,1577115
16-11-2018,2341.3,2342,2417.2,2340,2413,2402.1,2384.21,1918873
19-11-2018,2402.1,2420,2422.3,2350.3,2367,2360.95,2376.96,1357795
20-11-2018,2360.95,2365,2392.95,2345.75,2374,2380.1,2373.93,1237702
21-11-2018,2380.1,2389,2435,2361.7,2432,2430.55,2400.6,1514725
22-11-2018,2430.55,2432,2454.8,2360,2369.8,2381.5,2418.22,1604279
26-11-2018,2381.5,2400,2411.9,2346.95,2395,2394.6,2382.57,1391434
27-11-2018,2394.6,2395,2439.9,2375,2437,2435.45,2410.53,1594955
28-11-2018,2435.45,2445.95,2449,2396.25,2410,2412.55,2422.61,1396260
29-11-2018,2412.55,2435,2517.6,2416.85,2515,2506.5,2480.07,2861284
30-11-2018,2506.5,2538,2564.4,2507.05,2531.35,2537.7,2533.84,2737341
03-12-2018,2537.7,2548,2555.55,2490.75,2509.1,2508.65,2516.61,1115592
04-12-2018,2508.65,2509,2549,2495,2542.5,2543.55,2529.18,1329587
05-12-2018,2543.55,2539.9,2539.9,2470.3,2508,2494.1,2504.04,1327031
06-12-2018,2494.1,2481,2494,2418,2425.5,2432.4,2466.92,1317472
07-12-2018,2432.4,2443,2497.75,2414.65,2486.35,2486.35,2455.62,1478720
10-12-2018,2486.35,2410.45,2443.9,2382.35,2395.6,2395.55,2404.57,1399894
11-12-2018,2395.55,2360,2446.5,2332.1,2432,2426.75,2402.08,2189278
12-12-2018,2426.75,2445,2514.9,2434.35,2485.4,2493.95,2487.74,1683197
13-12-2018,2493.95,2510.2,2528.95,2475,2490.8,2489.1,2506.18,1713161
14-12-2018,2489.1,2488.25,2512,2464.25,2485.35,2486.35,2490.57,1204379
17-12-2018,2486.35,2498.6,2509.9,2466.25,2475,2474.4,2482.95,1019602
18-12-2018,2474.4,2469.7,2538.2,2446.6,2533,2532.2,2500.36,1653107
19-12-2018,2532.2,2550.8,2629.1,2550.15,2592,2596.9,2597.8,2946314
20-12-2018,2596.9,2560,2609.9,2531.6,2594,2591.4,2584.53,1467028
21-12-2018,2591.4,2615,2623.9,2532.7,2587,2591.25,2586.49,3042464
24-12-2018,2591.25,2594,2604.85,2553,2566.2,2564.9,2568.95,1050017
26-12-2018,2564.9,2560,2582.95,2503.7,2575,2567.4,2545.04,1662068
27-12-2018,2567.4,2598.85,2626.75,2570,2595,2587.15,2587.24,1626301
28-12-2018,2587.15,2603,2643.8,2585.95,2641,2634.8,2620.21,1901581
31-12-2018,2634.8,2656.95,2666.3,2635.6,2641,2645.15,2648.68,1453327
01-01-2019,2645.15,2645,2664,2612.1,2651,2656.85,2637.85,917872
02-01-2019,2656.85,2635.1,2662,2601.9,2614.5,2614.05,2633.22,1304915
03-01-2019,2614.05,2612,2648,2575.3,2590,2586.2,2619.24,1282478
04-01-2019,2586.2,2601,2611.9,2563.65,2575,2576.05,2586.04,1051021
07-01-2019,2576.05,2601,2605,2545.35,2550,2553.6,2576.01,1024328
08-01-2019,2553.6,2560,2582,2525.05,2531,2537.05,2548.04,1233379
09-01-2019,2537.05,2546,2559.8,2510,2523,2524.35,2531.52,1093992
10-01-2019,2524.35,2526,2542.45,2504.7,2515,2514.65,2524.29,910839
11-01-2019,2514.65,2516,2530,2488,2514,2514.2,2507.69,818218
14-01-2019,2514.2,2515.95,2552.9,2484.15,2551,2544.8,2519.21,1021504
15-01-2019,2544.8,2551,2613,2551,2599.35,2604.2,2581.09,1466303
16-01-2019,2604.2,2598.4,2612.15,2562.8,2565.05,2569.85,2580.12,952597
17-01-2019,2569.85,2574,2586.55,2527.05,2531.15,2535.9,2548.14,994183
18-01-2019,2535.9,2545,2555,2525.1,2547.95,2542.9,2541.15,753775
21-01-2019,2542.9,2548,2606,2526.6,2588,2594.2,2581.23,1332159
22-01-2019,2594.2,2585,2635,2575,2620.5,2621.9,2615.71,1474713
23-01-2019,2621.9,2619,2653,2611,2633.05,2634.35,2641.25,992504
24-01-2019,2634.35,2639,2653.5,2603.1,2637,2635.65,2626.48,753856
25-01-2019,2635.65,2649,2661,2585,2605,2599.55,2628.68,916927
28-01-2019,2599.55,2610,2610,2355,2458,2458.5,2466.23,2364047
29-01-2019,2458.5,2468,2570.1,2371.65,2567.95,2515.55,2472.14,6118833
30-01-2019,2515.55,2580,2623.7,2546,2575,2595.5,2592.52,3879707
31-01-2019,2595.5,2608,2608,2526,2581.1,2574.85,2567.54,2083418
01-02-2019,2574.85,2575,2687.9,2575,2629,2628.4,2630.85,2117768
04-02-2019,2628.4,2610,2623.55,2572.2,2594.3,2594.45,2593.98,942113
05-02-2019,2594.45,2600,2642.1,2593.95,2600,2603.6,2621.69,1010817
06-02-2019,2603.6,2619,2720,2612.1,2718,2711.25,2674.16,1798461
07-02-2019,2711.25,2725,2731,2684.1,2692,2696.6,2707.52,1760580
08-02-2019,2696.6,2670,2737.45,2670,2700.05,2707.15,2712.09,1510785
11-02-2019,2707.15,2724.7,2724.7,2635,2668.25,2657.2,2665.29,1194702
12-02-2019,2657.2,2668,2677.15,2616.3,2616.95,2621.8,2633.31,1200370
13-02-2019,2621.8,2629.9,2649,2572.05,2580.6,2590.55,2603.78,1207192
14-02-2019,2590.55,2579.95,2622,2556.9,2614,2609.2,2595.13,1214126
15-02-2019,2609.2,2610,2610,2506,2559.95,2561.1,2554.26,1640696
18-02-2019,2561.1,2548.05,2561,2512.45,2549.95,2549.45,2535.17,1154520
19-02-2019,2549.45,2551,2606.95,2545,2565,2559.8,2585.02,1148339
20-02-2019,2559.8,2585,2614.8,2571,2606.15,2606.15,2593.21,1038127
21-02-2019,2606.15,2610,2660,2593.05,2652.55,2654.7,2633.94,1139823
22-02-2019,2654.7,2652.55,2674,2632.4,2632.4,2640.4,2652.69,825672
25-02-2019,2640.4,2639,2675,2613.75,2665.05,2657.75,2639.73,1024040
26-02-2019,2657.75,2637.3,2678,2600,2660.5,2657.75,2646.35,1618996
27-02-2019,2657.75,2670,2696.65,2625,2633,2642,2658.44,1147839
28-02-2019,2642,2666.6,2667,2630,2647.2,2649,2647.33,1136843
01-03-2019,2649,2663.3,2674.3,2640,2659.3,2660.75,2658.34,707094
05-03-2019,2660.75,2655,2708.35,2644.6,2696,2695.15,2676.32,847307
06-03-2019,2695.15,2715,2774.2,2700,2766,2766.7,2743.27,1543424
07-03-2019,2766.7,2774.95,2782.3,2725,2730.2,2734.8,2754.17,859851
08-03-2019,2734.8,2724.9,2779,2716.6,2763.3,2768.3,2750.35,1178087
11-03-2019,2768.3,2769,2807.95,2769,2791,2791.05,2792.53,1169075
12-03-2019,2791.05,2808.8,2816.65,2745.5,2753,2753.05,2778.88,1385335
13-03-2019,2753.05,2760,2837.95,2748.85,2832,2828.15,2797.29,1549296
14-03-2019,2828.15,2832,2835,2787.1,2814.9,2808.1,2811.64,896055
15-03-2019,2808.1,2818.8,2899,2815,2862.8,2860.75,2857.26,2091562
18-03-2019,2860.75,2872,2941.1,2845,2940,2929.55,2896.57,1819986
19-03-2019,2929.55,2930,2962.9,2910.05,2922,2920.9,2938.66,1480565
20-03-2019,2920.9,2924.8,2934.55,2857.8,2866,2868.6,2890.15,1406862
22-03-2019,2868.6,2868,2895.5,2816,2842,2836.65,2848.99,1250876
25-03-2019,2836.65,2804,2862,2801,2851,2849.8,2838.58,1066757
26-03-2019,2849.8,2860,2942,2859,2940,2934.35,2906.01,1570637
27-03-2019,2934.35,2950,3014.15,2932.5,2943,2945.25,2970.99,2419656
28-03-2019,2945.25,2940.1,3000,2940.05,2993,2995.85,2977.68,1366945
29-03-2019,2995.85,3010,3034.95,2965.6,3020.5,3025,3011.8,1734853
01-04-2019,3025,3030.2,3046.4,2991,2995,3001.45,3024.05,1109000
02-04-2019,3001.45,3024.8,3077,2998.35,3073,3055.2,3027.29,1136238
03-04-2019,3055.2,3073,3089,3038.15,3046,3046,3069.19,1052752
04-04-2019,3046,3060,3065,3017.45,3044,3039.45,3043.42,772776
05-04-2019,3039.45,3048,3125,3046.1,3123,3114.2,3093.63,1244408
08-04-2019,3114.2,3123,3130,3018,3021,3024.1,3055.6,1642189
09-04-2019,3024.1,3016.55,3049.1,2979.45,3010.6,3008.7,3009.43,1733324
10-04-2019,3008.7,3011.1,3037,2986,2997.45,2998.35,3009.65,994899
11-04-2019,2998.35,3008,3055,2992,3037.1,3047.85,3022.74,1016712
12-04-2019,3047.85,3052,3062,3001.3,3012,3008.8,3030.2,1048138
15-04-2019,3008.8,3028.6,3033,3001.95,3022,3022.25,3019.95,651634
16-04-2019,3022.25,3018,3057.3,3018,3025.45,3032.5,3038.8,1021478
18-04-2019,3032.5,3038.7,3046,2995,3015,3014.45,3016.5,658826
22-04-2019,3014.45,3010,3010,2975,2986,2991.25,2989.68,662157
23-04-2019,2991.25,2992,3058.5,2987.05,3037.1,3035.05,3029.12,991968
24-04-2019,3035.05,3035,3099,3032,3089.4,3093.05,3066.82,990580
25-04-2019,3093.05,3099.8,3114.4,3072.65,3081.95,3081,3093.19,1240564
26-04-2019,3081,3089,3105,3045,3092,3096.85,3075.89,613807
30-04-2019,3096.85,3092,3120,3040,3100,3095.95,3074.66,900968
02-05-2019,3095.95,3095,3148.95,3060,3122.7,3131.75,3121.56,895830
03-05-2019,3131.75,3130.1,3165,3102.3,3110.9,3111.85,3135.44,730728
06-05-2019,3111.85,3066,3094,3026,3041.2,3034.3,3065.33,966487
07-05-2019,3034.3,3052.9,3069.8,3007.6,3023,3017.05,3041.32,970264
08-05-2019,3017.05,3012,3017,2900,2910,2921.3,2969.3,1155023
09-05-2019,2921.3,2900,2991.8,2885,2969,2971.35,2951.93,1745234
10-05-2019,2971.35,2970.1,2996,2900,2922,2922.85,2929.29,1630089
13-05-2019,2922.85,2929.9,2957.95,2906,2935,2931.85,2932.66,1356229
14-05-2019,2931.85,2927.95,2941.95,2848.1,2885.75,2881.85,2889.2,1861760
15-05-2019,2881.85,2921,3023.25,2870.8,3012.1,3002.75,2964.21,2453670
16-05-2019,3002.75,3014,3129,3010.25,3124,3110.05,3068.64,3644672
17-05-2019,3110.05,3137,3316,3122.05,3295,3301.1,3255.48,5848716
20-05-2019,3301.1,3390,3444.55,3343,3418.05,3407.55,3395.34,2724859
21-05-2019,3407.55,3418.05,3488,3375,3439,3433.3,3435.6,2884997
22-05-2019,3433.3,3442,3459.55,3398.05,3448.95,3448.9,3434.43,1566812
23-05-2019,3448.9,3495,3518,3355.65,3385.95,3377.75,3440.35,2406205
24-05-2019,3377.75,3400,3475,3391.3,3470,3467.9,3434.51,1568523
27-05-2019,3467.9,3480,3484.95,3440,3455,3449,3459.31,932000
28-05-2019,3449,3468,3468.15,3386.75,3400.35,3409.8,3412.19,1627768
29-05-2019,3409.8,3403,3433,3384.5,3408.9,3409.25,3407.29,921278
30-05-2019,3409.25,3408.9,3489.7,3400.05,3486.95,3481.65,3457.09,1175111
31-05-2019,3481.65,3497.45,3531,3448.7,3458.8,3467.1,3496.07,2172866
03-06-2019,3467.1,3460,3529.9,3460,3516.4,3511.05,3506.29,1241133
04-06-2019,3511.05,3514.5,3550,3509.55,3536,3531.15,3533.29,1051400
06-06-2019,3531.15,3533,3533,3445.45,3449.65,3452.95,3484.72,1314916
07-06-2019,3452.95,3453.15,3519,3419.95,3515,3509.45,3480.62,1285044
10-06-2019,3509.45,3546.95,3557.75,3506,3518,3519.6,3528.94,983274
11-06-2019,3519.6,3537,3564,3511.25,3557.95,3551.85,3540.25,903155
12-06-2019,3551.85,3539.95,3539.95,3482,3507.2,3505.85,3507.43,1214470
13-06-2019,3505.85,3505,3551,3500,3545,3544.5,3525.32,880318
14-06-2019,3544.5,3553.95,3569.8,3501,3511,3518.4,3539.36,864641
17-06-2019,3518.4,3529,3529.8,3456,3472.9,3466.5,3487.63,953460
18-06-2019,3466.5,3474,3530,3469.05,3514.3,3509.3,3497.97,1083527
19-06-2019,3509.3,3539,3548,3500.1,3526.65,3525.5,3528.44,873941
20-06-2019,3525.5,3519,3589,3507.4,3583.9,3582.55,3559.39,1107005
21-06-2019,3582.55,3597.1,3599,3550,3565.9,3565.85,3573.05,1058266
24-06-2019,3565.85,3562,3579.9,3533.05,3546.05,3545.35,3551.51,543703
25-06-2019,3545.35,3545.35,3586,3530.35,3572,3579.85,3562.55,827869
26-06-2019,3579.85,3569.85,3635,3563,3629,3627.95,3604.13,978806
27-06-2019,3627.95,3635,3659,3620.1,3647,3642.2,3641.52,1135142
28-06-2019,3642.2,3652.45,3693.25,3629.7,3685.3,3681.1,3663.39,1200036
01-07-2019,3681.1,3688.7,3716,3685,3690,3699,3704.14,913884
02-07-2019,3699,3699,3720,3670.05,3711.4,3711.1,3699.61,706478
03-07-2019,3711.1,3714,3730.3,3695,3711,3715.4,3718.45,605040
04-07-2019,3715.4,3730,3749.9,3705.15,3722.1,3732.5,3727.94,743616
05-07-2019,3732.5,3734,3762,3706.45,3716.6,3719.15,3737.03,776280
08-07-2019,3719.15,3724.95,3724.95,3375,3430,3413.3,3463.03,3857132
09-07-2019,3413.3,3410,3625,3336.4,3604,3603.1,3517.02,5196125
10-07-2019,3603.1,3599.95,3599.95,3412,3419,3429.05,3509.54,2909584
11-07-2019,3429.05,3460,3525.65,3366.55,3462,3451.05,3454.69,2712241
12-07-2019,3451.05,3470,3470,3366,3382,3377.5,3404.1,2696678
15-07-2019,3377.5,3398.5,3440,3353.6,3411,3412.1,3399.56,1618073
16-07-2019,3412.1,3433.4,3464.9,3406.05,3452.9,3448.7,3436.38,1685856
17-07-2019,3448.7,3440,3481.75,3440,3465.05,3463.3,3466.51,915547
18-07-2019,3463.3,3460,3520,3444,3460,3467.65,3486.98,1320464
19-07-2019,3467.65,3476,3501.25,3263.1,3322,3323.1,3336.07,3033909
22-07-2019,3323.1,3316,3316,3164.65,3257,3246.6,3226.17,3692023
23-07-2019,3246.6,3257,3297.35,3208.15,3274,3276.9,3251.79,2223691
24-07-2019,3276.9,3274.1,3294,3135,3163,3173.55,3196.78,2767989
25-07-2019,3173.55,3198.9,3243.4,2996.2,3037,3046.5,3107.35,10290577
26-07-2019,3046.5,3046.5,3278,2994,3272,3264.6,3179.11,6945080
29-07-2019,3264.6,3272.75,3300,3180,3258.1,3252.65,3247.39,3478473
30-07-2019,3252.65,3260,3299,3231.3,3249.35,3249.95,3267.21,2284905
31-07-2019,3249.95,3233.05,3267.65,3160.1,3252.1,3252.05,3216.54,2438130
01-08-2019,3252.05,3231,3261,3174,3217,3222.1,3226.12,1892516
02-08-2019,3222.1,3189,3287.55,3120,3235,3237.9,3201.83,3356019
05-08-2019,3237.9,3199.8,3199.8,3143,3171,3160.05,3169.79,2013371
06-08-2019,3160.05,3160.05,3287,3153.15,3274.95,3272.25,3228.51,2005139
07-08-2019,3272.25,3275,3325,3252.3,3267,3265.8,3292.67,2398910
08-08-2019,3265.8,3290,3360,3261,3351.3,3334.7,3296.63,1587742
09-08-2019,3334.7,3359.95,3449.6,3340,3406.85,3419.7,3407.41,2101757
13-08-2019,3419.7,3419.7,3424,3208.05,3212,3221.85,3317.01,1900694
14-08-2019,3221.85,3269.95,3329.9,3245,3288.3,3289.95,3292.21,2770237
16-08-2019,3289.95,3280.6,3358.9,3253.35,3335.9,3337.2,3326.57,1758154
19-08-2019,3337.2,3364.9,3379,3311,3327,3328.05,3350.15,1432842
20-08-2019,3328.05,3327,3334.4,3235.25,3285,3294.1,3282.14,1688717
21-08-2019,3294.1,3289.9,3321.95,3246.2,3263,3261.45,3282.02,1552801
22-08-2019,3261.45,3259,3259,3098.45,3113.9,3114.1,3187.93,2506194
23-08-2019,3114.1,3118,3200,2998,3170.05,3174.35,3129.94,3143787
26-08-2019,3174.35,3274,3338.8,3183.05,3335,3324.25,3267.38,2950017
27-08-2019,3324.25,3352,3398,3340.1,3356.95,3357.75,3369.61,2225937
28-08-2019,3357.75,3348.8,3362.65,3296.75,3331,3326.35,3325.69,1250915
29-08-2019,3326.35,3323.7,3330,3276,3296,3299.3,3301.5,1529926
30-08-2019,3299.3,3310.15,3347,3260,3331.55,3332.5,3313.28,2118953
03-09-2019,3332.5,3303,3315,3234.2,3246,3258.5,3287.4,1199726
04-09-2019,3258.5,3267,3274.35,3208,3253.9,3250.25,3243.94,1879349
05-09-2019,3250.25,3286,3305,3242.8,3298.9,3292.7,3279.85,1501226
06-09-2019,3292.7,3330,3388,3298,3370,3373,3345.28,1700894
09-09-2019,3373,3374,3450,3352.15,3429,3437.35,3415.18,1802551
11-09-2019,3437.35,3445.35,3456,3385.3,3392,3416.4,3432.57,1301112
12-09-2019,3416.4,3402.5,3429,3370.6,3377,3382.35,3399.55,1164086
13-09-2019,3382.35,3389,3436,3372.5,3421,3427.35,3409.08,1328363
16-09-2019,3427.35,3395,3449.95,3382.3,3415,3418.85,3419.33,1179767
17-09-2019,3418.85,3424.95,3434,3354,3375,3368.4,3398.98,1361872
18-09-2019,3368.4,3407,3464.5,3388.5,3416.4,3413.85,3437.88,1853668
19-09-2019,3413.85,3426,3426.4,3340.3,3349,3362.05,3387.75,1237692
20-09-2019,3362.05,3385.3,3750,3282.65,3718,3702.2,3551.29,5648086
23-09-2019,3702.2,3820,4070,3763.9,4032,4023.75,3938.58,4011002
24-09-2019,4023.75,4025,4025,3927,3967,3961.75,3964.75,2189604
25-09-2019,3961.75,3960,3998.9,3890,3935.1,3930.9,3948.28,2414729
26-09-2019,3930.9,3955,4015,3945.1,4003,4000.8,3987.81,2388165
27-09-2019,4000.8,4006,4085,3990,4065.25,4057.4,4053.82,2024478
30-09-2019,4057.4,4065.9,4111.75,4031,4048.9,4046.05,4060.73,2256361
01-10-2019,4046.05,4080,4089.1,3946.3,3991,3992.4,4019.82,1615506
03-10-2019,3992.4,3985,4004.95,3931.85,3959,3959.8,3966.94,1245840
04-10-2019,3959.8,3979,4004,3892.3,3904,3903.95,3951.48,1478266
07-10-2019,3903.95,3880,3958.25,3819.45,3915,3900.9,3906.52,1406152
09-10-2019,3900.9,3915,4035,3880.05,4023.95,4023.9,3950.38,1356600
10-10-2019,4023.9,4013.65,4015,3931,3952,3948.9,3963.11,1102788
11-10-2019,3948.9,3979,4015,3925,3969.9,3973.2,3968.05,1623866
14-10-2019,3973.2,3988,4006.3,3853.05,3868,3883.3,3931.5,1768352
15-10-2019,3883.3,3895,3916,3843,3884.3,3879.45,3885.01,1394894
16-10-2019,3879.45,3910,4032,3900,4025,4016.4,3987.73,2381769
17-10-2019,4016.4,4020.05,4117.2,4001,4096,4106.8,4061.6,2103593
18-10-2019,4106.8,4100,4199,4080,4139,4137.65,4147.65,1836213
22-10-2019,4137.65,4165,4219.85,4000.1,4050,4034.15,4111.92,5034755
23-10-2019,4034.15,4089.95,4110,3968,4047,4038.35,4053,2442249
24-10-2019,4038.35,4062,4080,4012.55,4029.95,4026.15,4038.05,1267557
25-10-2019,4026.15,4037.8,4063.85,3900,3979,3987.25,3991.92,1758098
27-10-2019,3987.25,4015,4015,3955,3984,3978.9,3985.73,214742
29-10-2019,3978.9,3990,4060,3962.45,4041,4047.25,4030.11,1335515
30-10-2019,4047.25,4074.95,4074.95,3985,3995,3992,4012.94,1338554
31-10-2019,3992,4004.2,4050,3995,4029,4027.55,4027.39,1251220
01-11-2019,4027.55,4029,4110,4021,4075,4069.85,4073.59,1875612
04-11-2019,4069.85,4087,4177.5,4076.15,4120,4113,4128.71,1863158
05-11-2019,4113,4172,4255,4135,4250.25,4227.8,4191.15,2934652
06-11-2019,4227.8,4260,4280,4176.65,4187,4188.15,4219.45,2076695
07-11-2019,4188.15,4204.7,4239.2,4188.2,4225,4225.85,4220.25,1141603
08-11-2019,4225.85,4220,4240,4148,4160,4159.45,4194.63,1509693
11-11-2019,4159.45,4160,4188,4142.9,4167,4169.05,4167.25,769302
13-11-2019,4169.05,4166.9,4175,4132,4136.55,4144.55,4153.44,899015
14-11-2019,4144.55,4158,4221,4120.4,4218.9,4210.55,4190.47,1383629
15-11-2019,4210.55,4220.2,4247.25,4175.55,4190.65,4187.6,4214.33,1193171
18-11-2019,4187.6,4199,4209.55,4145.15,4151.3,4154.9,4167.58,927364
19-11-2019,4154.9,4165,4182.15,4126.25,4140,4135.75,4152.48,829535
20-11-2019,4135.75,4140,4182,4127.4,4130.4,4138.55,4155.43,813879
21-11-2019,4138.55,4140,4160,4112,4121,4123.65,4135.51,702853
22-11-2019,4123.65,4130,4143.8,4041,4080,4078.3,4086.51,1222615
25-11-2019,4078.3,4100,4149.15,4062.3,4140.9,4141.7,4108.31,1389304
26-11-2019,4141.7,4145,4173.95,4087,4097.9,4098.35,4123.85,1502727
27-11-2019,4098.35,4121,4124.9,4095,4124,4118.35,4112.85,485064
28-11-2019,4118.35,4120,4139.05,4065,4107,4102.05,4100.38,969708
29-11-2019,4102.05,4095,4135,4062.35,4068,4074.2,4087.55,831983
02-12-2019,4074.2,4075,4077.35,3920.1,3952,3950.45,3966.28,2065404
03-12-2019,3950.45,3939.95,3995,3886.5,3965,3964.55,3958.17,1984382
04-12-2019,3964.55,3958,4004.1,3935,3990.15,3990.85,3971.9,1430830
05-12-2019,3990.85,3990.85,4034,3968,3982.3,3990.85,3994.45,1255304
06-12-2019,3990.85,4010,4027.8,3927.4,3958.95,3951.65,3974.18,1171355
09-12-2019,3951.65,3969.6,3971.45,3880.25,3948.4,3944.85,3934.48,1268942
10-12-2019,3944.85,3950,3995,3945.5,3994.5,3986.85,3970.8,1159480
11-12-2019,3986.85,4001.5,4055,3984.05,4037,4036.8,4027.83,1365981
12-12-2019,4036.8,4050,4065,4010.05,4048,4057.15,4045.46,1087056
13-12-2019,4057.15,4070,4089.25,4041.1,4076,4071.95,4068.17,861656
16-12-2019,4071.95,4087.95,4087.95,4031.55,4040,4039.45,4051.78,826069
17-12-2019,4039.45,4056.95,4155,4046.95,4147,4135.75,4096.6,1379484
18-12-2019,4135.75,4140.45,4158.85,4101.05,4113.05,4119.35,4124.88,1109775
19-12-2019,4119.35,4113.05,4145,4085.3,4091.9,4091.85,4114.43,736104
20-12-2019,4091.85,4107,4145,4081,4132,4135.6,4125.31,1054234
23-12-2019,4135.6,4138.6,4184,4130,4158,4160,4165.23,1137879
24-12-2019,4160,4158,4180.7,4125.65,4141.55,4139.5,4158.37,751979
26-12-2019,4139.5,4149.95,4196.45,4133.25,4179,4187.1,4174.6,1265020
27-12-2019,4187.1,4198,4260,4192,4253.1,4252.65,4231.04,1126648
30-12-2019,4252.65,4274.85,4281.55,4230,4237.25,4243.3,4258.9,831910
31-12-2019,4243.3,4247,4266.4,4218.6,4225,4234.75,4244.27,779608
01-01-2020,4234.75,4237.8,4252,4221,4231,4231.3,4235.35,407042
02-01-2020,4231.3,4240,4295.75,4235,4243.8,4246.05,4268.23,863844
03-01-2020,4246.05,4220,4234.8,4173,4181.05,4193.45,4205.07,1176850
06-01-2020,4193.45,4164,4204,3983.8,4004,3996.7,4052.84,2866735
07-01-2020,3996.7,4055,4092,3996.2,4005.9,4007.65,4033.65,2149042
08-01-2020,4007.65,3950,4060.35,3950,4051,4049.95,4015.94,1630576
09-01-2020,4049.95,4105.9,4148,4080,4114,4124.2,4120.37,1419388
10-01-2020,4124.2,4130.1,4185.9,4118,4146.05,4144.85,4151.07,1106624
13-01-2020,4144.85,4168,4182.25,4146,4169,4164.5,4162.02,645152
14-01-2020,4164.5,4170,4202.4,4150.45,4190,4193,4180.44,703434
15-01-2020,4193,4189.95,4220,4170.05,4206.5,4207.25,4198.64,616976
16-01-2020,4207.25,4190,4229.95,4188,4217.15,4220.25,4216.72,578728
17-01-2020,4220.25,4217,4242,4202,4224.15,4231.75,4228.96,671129
20-01-2020,4231.75,4229,4252.95,4125.15,4159,4152.6,4183.88,848639
21-01-2020,4152.6,4149.95,4186.1,4117.05,4135,4138.6,4146.68,897922
22-01-2020,4138.6,4186,4186.5,4123.35,4143,4142.2,4151.36,797901
23-01-2020,4142.2,4123,4163.85,4085,4142,4125.8,4119.44,1154522
24-01-2020,4125.8,4120,4205.65,4111,4194,4194.5,4169.87,864892
27-01-2020,4194.5,4174,4208,4154,4163.05,4164.35,4178.59,782155
28-01-2020,4164.35,4150.15,4249,4150.15,4215.95,4213,4214.47,1052764
29-01-2020,4213,4244.9,4444,4215.1,4426.2,4419,4330.9,4581413
30-01-2020,4419,4464,4485,4344.85,4358,4364.3,4412.12,3577774
31-01-2020,4364.3,4370,4420.1,4333.8,4380.1,4365.9,4379.25,1736927
01-02-2020,4365.9,4350,4447.5,4203.3,4274.05,4276.05,4337.38,2152563
